Location,Temperature,Humidity,RainToday
Dartmoor,14.1,82,Yes
Dartmoor,14,79,No
Dartmoor,15.7,83,No
Dartmoor,10.4,99,Yes
Dartmoor,15,92,Yes
Dartmoor,15.9,88,Yes
Dartmoor,15.8,63,No
Dartmoor,12.9,82,Yes
Dartmoor,14.2,83,Yes
Dartmoor,14.8,92,No
Dartmoor,14.9,99,No
Dartmoor,15.7,91,Yes
Dartmoor,14.1,74,No
Dartmoor,14.9,73,No
Dartmoor,15.8,63,No
Dartmoor,14.4,81,Yes
Dartmoor,11.8,80,Yes
Dartmoor,14.1,97,Yes
Dartmoor,12.8,74,Yes
Dartmoor,13.3,78,No
Dartmoor,13.1,75,No
Dartmoor,14.4,75,No
Dartmoor,12,70,No
Dartmoor,14.4,76,No
Dartmoor,13.6,69,Yes
Dartmoor,13,86,Yes
Dartmoor,12.6,81,Yes
Dartmoor,15.8,62,No
Dartmoor,16.1,67,Yes
Dartmoor,12.9,78,Yes
Dartmoor,13.7,69,Yes
Dartmoor,14.3,77,Yes
Dartmoor,15.1,63,No
Dartmoor,14.2,72,No
Dartmoor,13.9,76,Yes
Dartmoor,13.7,64,No
Dartmoor,13.2,97,Yes
Dartmoor,11.3,90,Yes
Dartmoor,12.7,73,Yes
Dartmoor,13,87,No
Dartmoor,14.8,71,No
Dartmoor,12.4,90,No
Dartmoor,17.8,59,Yes
Dartmoor,10.7,96,Yes
Dartmoor,12.4,83,Yes
Dartmoor,14.9,99,Yes
Dartmoor,12.5,68,Yes
Dartmoor,13.7,70,No
Dartmoor,18.8,50,No
Dartmoor,14.7,97,No
Dartmoor,12,68,Yes
Dartmoor,13.1,97,Yes
Dartmoor,12.8,77,Yes
Dartmoor,18.7,55,No
Dartmoor,19.5,69,No
Dartmoor,23.6,37,No
Dartmoor,14.4,76,No
Dartmoor,16.1,91,Yes
Dartmoor,13.4,69,Yes
Dartmoor,13,81,Yes
Dartmoor,16.9,67,No
Dartmoor,16.5,68,No
Dartmoor,20.1,42,No
Dartmoor,18.6,87,No
Dartmoor,13.8,60,Yes
Dartmoor,14.2,78,No
Dartmoor,14.9,75,No
Dartmoor,15.1,78,No
Dartmoor,15.5,82,No
Dartmoor,15.7,76,No
Dartmoor,17.8,58,No
Dartmoor,21.9,58,No
Dartmoor,16.9,71,No
Dartmoor,20.7,53,No
Dartmoor,14.5,70,No
Dartmoor,12.6,66,Yes
Dartmoor,17.5,55,No
Dartmoor,23.3,31,No
Dartmoor,22.4,35,No
Dartmoor,15.6,66,Yes
Dartmoor,12,84,Yes
Dartmoor,14.7,85,Yes
Dartmoor,16.8,71,No
Dartmoor,19.5,60,No
Dartmoor,24.1,47,No
Dartmoor,23.6,71,No
Dartmoor,16.3,60,No
Dartmoor,14.2,71,Yes
Dartmoor,14.3,71,Yes
Dartmoor,15.2,70,No
Dartmoor,14.4,99,No
Dartmoor,12.7,99,Yes
Dartmoor,14.7,71,Yes
Dartmoor,12.6,78,Yes
Dartmoor,14.6,77,Yes
Dartmoor,23.6,52,No
Dartmoor,21.7,57,No
Dartmoor,18.3,97,No
Dartmoor,16.6,63,No
Dartmoor,21,58,No
Dartmoor,22.4,75,No
Dartmoor,18.8,78,No
Dartmoor,15.8,63,No
Dartmoor,18.9,47,No
Dartmoor,23.4,30,No
Dartmoor,21.4,56,No
Dartmoor,14.4,75,Yes
Dartmoor,15.8,80,No
Dartmoor,15.7,68,Yes
Dartmoor,18.2,59,No
Dartmoor,27,33,No
Dartmoor,32.2,18,No
Dartmoor,21.8,84,No
Dartmoor,13.9,65,Yes
Dartmoor,16.3,68,No
Dartmoor,21.2,52,No
Dartmoor,32.9,24,No
Dartmoor,26.5,70,No
Dartmoor,22.4,54,Yes
Dartmoor,20.9,60,No
Dartmoor,17.9,63,No
Dartmoor,17.4,54,Yes
Dartmoor,21.5,42,No
Dartmoor,29.6,20,No
Dartmoor,19,57,No
Dartmoor,20.5,47,No
Dartmoor,21.9,44,No
Dartmoor,18.7,76,No
Dartmoor,18.2,52,No
Dartmoor,18.4,52,No
Dartmoor,19.2,48,No
Dartmoor,27,27,No
Dartmoor,33.6,15,No
Dartmoor,18.8,42,No
Dartmoor,19.7,54,No
Dartmoor,28.2,38,No
Dartmoor,33.2,25,No
Dartmoor,23.5,54,No
Dartmoor,24.6,49,No
Dartmoor,23.5,51,Yes
Dartmoor,32.4,40,No
Dartmoor,40,22,No
Dartmoor,26.2,43,Yes
Dartmoor,23.4,54,No
Dartmoor,27.6,34,No
Dartmoor,39.9,13,No
Dartmoor,44.4,7,No
Dartmoor,27.9,30,No
Dartmoor,27.4,28,No
Dartmoor,34.5,24,No
Dartmoor,26.4,92,No
Dartmoor,19.5,53,No
Dartmoor,28.2,24,No
Dartmoor,27.8,50,No
Dartmoor,21.4,60,No
Dartmoor,20.1,53,No
Dartmoor,24.4,39,No
Dartmoor,30.9,24,No
Dartmoor,31.1,30,No
Dartmoor,42.1,8,No
Dartmoor,21.9,58,No
Dartmoor,22.6,44,No
Dartmoor,25.5,47,No
Dartmoor,25.4,51,No
Dartmoor,26.4,51,No
Dartmoor,24.6,46,No
Dartmoor,35.6,14,No
Dartmoor,22.2,40,No
Dartmoor,24,37,No
Dartmoor,24.7,45,No
Dartmoor,20.9,98,No
Dartmoor,20.8,40,No
Dartmoor,24.9,49,No
Dartmoor,16.9,96,Yes
Dartmoor,24.8,46,No
Dartmoor,28,40,No
Dartmoor,32.6,21,No
Dartmoor,35.1,22,No
Dartmoor,36,23,No
Dartmoor,36.9,27,No
Dartmoor,33.5,31,No
Dartmoor,37.8,20,No
Dartmoor,35.2,35,No
Dartmoor,31.2,52,No
Dartmoor,39.1,18,No
Dartmoor,39.6,14,No
Dartmoor,22.6,48,No
Dartmoor,23,58,No
Dartmoor,23.9,44,No
Dartmoor,20.4,76,No
Dartmoor,17.1,52,Yes
Dartmoor,20.2,73,No
Dartmoor,25.8,35,No
Dartmoor,30.1,17,No
Dartmoor,21.8,81,No
Dartmoor,17.9,70,Yes
Dartmoor,23.1,50,No
Dartmoor,20.9,67,Yes
Dartmoor,21.6,55,Yes
Dartmoor,32.6,29,No
Dartmoor,30.4,89,No
Dartmoor,17.3,52,Yes
Dartmoor,20.2,80,Yes
Dartmoor,19.2,89,No
Dartmoor,18,58,Yes
Dartmoor,20.4,62,No
Dartmoor,19.2,67,No
Dartmoor,18.9,47,Yes
Dartmoor,20.2,51,No
Dartmoor,24.8,49,No
Dartmoor,30.4,27,No
Dartmoor,22.7,55,No
Dartmoor,21.7,63,No
Dartmoor,23.8,56,No
Dartmoor,25.4,32,No
Dartmoor,20.2,72,No
Dartmoor,28.8,32,No
Dartmoor,21,80,No
Dartmoor,19.2,99,Yes
Dartmoor,18.3,56,No
Dartmoor,17.6,56,No
Dartmoor,19.4,62,No
Dartmoor,18.5,52,No
Dartmoor,16.7,41,No
Dartmoor,20.1,34,No
Dartmoor,17.8,28,No
Dartmoor,20,76,Yes
Dartmoor,16.5,56,Yes
Dartmoor,17.8,76,No
Dartmoor,19,63,Yes
Dartmoor,21.3,69,No
Dartmoor,26.8,29,No
Dartmoor,17.3,56,No
Dartmoor,17.2,67,No
Dartmoor,18.4,55,No
Dartmoor,17.1,60,No
Dartmoor,18,41,No
Dartmoor,19.7,36,No
Dartmoor,14.7,53,Yes
Dartmoor,16.1,56,No
Dartmoor,15.5,58,No
Dartmoor,22.6,33,No
Dartmoor,25.4,33,No
Dartmoor,27.9,30,No
Dartmoor,26.1,36,No
Dartmoor,25.5,31,No
Dartmoor,18.1,99,Yes
Dartmoor,13.7,75,Yes
Dartmoor,13.7,94,Yes
Dartmoor,13.9,96,Yes
Dartmoor,16,66,Yes
Dartmoor,14.5,82,No
Dartmoor,14.7,73,Yes
Dartmoor,16.7,74,Yes
Dartmoor,16.2,66,Yes
Dartmoor,13.7,70,Yes
Dartmoor,14,87,No
Dartmoor,16.6,59,No
Dartmoor,15.7,75,No
Dartmoor,16.7,76,No
Dartmoor,16,91,No
Dartmoor,15.3,73,No
Dartmoor,15.3,66,No
Dartmoor,16.3,69,No
Dartmoor,18.9,70,No
Dartmoor,14.9,99,No
Dartmoor,16.3,81,No
Dartmoor,14.7,92,No
Dartmoor,14.9,99,No
Dartmoor,15,83,No
Dartmoor,12.7,86,No
Dartmoor,15,84,No
Dartmoor,13.9,74,Yes
Dartmoor,13.2,70,No
Dartmoor,15.2,63,No
Dartmoor,17,94,No
Dartmoor,16.1,84,Yes
Dartmoor,13.6,86,Yes
Dartmoor,14.2,89,Yes
Dartmoor,13.1,70,Yes
Dartmoor,13.9,88,No
Dartmoor,13.2,83,Yes
Dartmoor,13,75,Yes
Dartmoor,15.5,68,No
Dartmoor,14.5,62,No
Dartmoor,13.2,64,No
Dartmoor,14.4,67,No
Dartmoor,12.6,84,Yes
Dartmoor,14.4,62,No
Dartmoor,14.6,54,No
Dartmoor,15.7,65,No
Dartmoor,15.1,52,No
Dartmoor,14.8,74,No
Dartmoor,14.6,87,No
Dartmoor,15.1,83,No
Dartmoor,15.9,90,Yes
Dartmoor,16.6,96,Yes
Dartmoor,16.7,67,No
Dartmoor,16.2,50,No
Dartmoor,12.4,95,No
Dartmoor,12.5,74,Yes
Dartmoor,13.9,77,Yes
Dartmoor,12.8,76,No
Dartmoor,13.9,91,Yes
Dartmoor,13.1,72,No
Dartmoor,12.9,61,No
Dartmoor,14.6,65,No
Dartmoor,14,84,No
Dartmoor,14.7,99,Yes
Dartmoor,16.5,93,Yes
Dartmoor,16.2,99,Yes
Dartmoor,15.1,81,Yes
Dartmoor,16.6,71,No
Dartmoor,16.3,78,Yes
Dartmoor,13.1,98,Yes
Dartmoor,7.1,99,Yes
Dartmoor,12.2,79,Yes
Dartmoor,10.6,94,No
Dartmoor,12.8,75,Yes
Dartmoor,12.4,72,No
Dartmoor,12.2,83,No
Dartmoor,16.1,69,No
Dartmoor,13.9,72,No
Dartmoor,14.9,78,Yes
Dartmoor,14.2,94,No
Dartmoor,13.8,80,Yes
Dartmoor,14.7,59,No
Dartmoor,14.9,58,No
Dartmoor,12.9,79,Yes
Dartmoor,13.5,79,Yes
Dartmoor,13.3,84,Yes
Dartmoor,15.3,86,Yes
Dartmoor,14.4,71,Yes
Dartmoor,11.7,88,Yes
Dartmoor,12.1,75,Yes
Dartmoor,15.8,95,Yes
Dartmoor,15.7,68,Yes
Dartmoor,17.1,68,No
Dartmoor,13.2,64,Yes
Dartmoor,15.6,81,Yes
Dartmoor,12.6,62,Yes
Dartmoor,15.3,74,No
Dartmoor,16.9,40,No
Dartmoor,12.3,92,Yes
Dartmoor,14,72,Yes
Dartmoor,10.3,88,Yes
Dartmoor,11.8,90,Yes
Dartmoor,13.3,99,Yes
Dartmoor,12.6,97,Yes
Dartmoor,13.2,98,Yes
Dartmoor,14.4,85,Yes
Dartmoor,16.5,68,Yes
Dartmoor,16.3,84,No
Dartmoor,20.9,58,No
Dartmoor,20.7,79,No
Dartmoor,18.8,84,No
Dartmoor,17.2,99,Yes
Dartmoor,21.7,54,Yes
Dartmoor,24.8,49,No
Dartmoor,21.4,53,No
Dartmoor,26.4,54,No
Dartmoor,23.8,45,No
Dartmoor,16.7,69,Yes
Dartmoor,16.2,81,No
Dartmoor,14.7,77,No
Dartmoor,16.6,80,No
Dartmoor,20.6,79,No
Dartmoor,15,65,Yes
Dartmoor,14.6,65,Yes
Dartmoor,14.6,53,No
Dartmoor,11.3,99,No
Dartmoor,16.2,80,Yes
Dartmoor,19.4,71,No
Dartmoor,18.1,83,Yes
Dartmoor,16.8,99,Yes
Dartmoor,13.6,90,Yes
Dartmoor,16.4,70,Yes
Dartmoor,15.4,63,Yes
Dartmoor,18.7,88,No
Dartmoor,19.3,57,No
Dartmoor,23.4,50,No
Dartmoor,20.9,65,No
Dartmoor,18.2,53,No
Dartmoor,15.2,59,Yes
Dartmoor,20.9,54,No
Dartmoor,15.3,55,Yes
Dartmoor,21.6,50,No
Dartmoor,17.8,78,No
Dartmoor,14,63,Yes
Dartmoor,15.7,80,Yes
Dartmoor,14.6,63,Yes
Dartmoor,18.4,59,No
Dartmoor,21.7,80,No
Dartmoor,14.3,92,No
Dartmoor,17.4,70,Yes
Dartmoor,20.6,61,No
Dartmoor,26.3,38,No
Dartmoor,16.8,70,No
Dartmoor,17.3,70,No
Dartmoor,22.8,44,No
Dartmoor,14.4,65,No
Dartmoor,15,66,Yes
Dartmoor,17.8,58,No
Dartmoor,22.6,41,No
Dartmoor,13.3,91,Yes
Dartmoor,20.8,45,Yes
Dartmoor,26.8,23,No
Dartmoor,25.5,66,No
Dartmoor,14,90,No
Dartmoor,12.8,100,Yes
Dartmoor,15.4,65,Yes
Dartmoor,13.4,75,Yes
Dartmoor,14.4,73,Yes
Dartmoor,15.5,67,No
Dartmoor,16.4,67,No
Dartmoor,13.9,100,Yes
Dartmoor,15.6,67,Yes
Dartmoor,14.8,79,No
Dartmoor,18.4,61,No
Dartmoor,21.6,51,No
Dartmoor,22.6,68,No
Dartmoor,16,61,No
Dartmoor,17.9,60,No
Dartmoor,25.9,29,No
Dartmoor,30.1,23,No
Dartmoor,15.8,91,No
Dartmoor,12.7,99,Yes
Dartmoor,14.6,82,Yes
Dartmoor,16.7,64,No
Dartmoor,18.8,65,No
Dartmoor,17.7,76,Yes
Dartmoor,15.6,73,Yes
Dartmoor,14.7,71,No
Dartmoor,16.4,72,No
Dartmoor,16,71,No
Dartmoor,19.2,72,No
Dartmoor,27.4,35,No
Dartmoor,19.4,79,No
Dartmoor,15.1,84,No
Dartmoor,13.1,100,Yes
Dartmoor,15.2,92,Yes
Dartmoor,14.1,98,Yes
Dartmoor,16.9,68,Yes
Dartmoor,23.6,60,No
Dartmoor,29.3,33,No
Dartmoor,33.6,50,No
Dartmoor,17.4,81,No
Dartmoor,17.7,60,No
Dartmoor,22,56,No
Dartmoor,29.4,24,No
Dartmoor,26.6,63,No
Dartmoor,26.6,45,No
Dartmoor,17.8,52,Yes
Dartmoor,15.7,52,Yes
Dartmoor,19.4,57,Yes
Dartmoor,26.4,47,No
Dartmoor,27.4,70,No
Dartmoor,20.4,54,No
Dartmoor,19.1,58,Yes
Dartmoor,19.4,57,Yes
Dartmoor,19,66,No
Dartmoor,19.2,72,No
Dartmoor,19.2,49,No
Dartmoor,20.4,55,No
Dartmoor,23.8,53,No
Dartmoor,27.4,39,No
Dartmoor,35.3,25,No
Dartmoor,40.4,13,No
Dartmoor,22.6,67,No
Dartmoor,20.1,99,Yes
Dartmoor,24.1,91,Yes
Dartmoor,18.5,64,Yes
Dartmoor,23,50,No
Dartmoor,31.9,18,No
Dartmoor,21.1,60,No
Dartmoor,24.9,44,No
Dartmoor,30.5,65,No
Dartmoor,19.9,40,No
Dartmoor,21.1,40,No
Dartmoor,28.7,36,No
Dartmoor,24.2,99,No
Dartmoor,21.1,60,Yes
Dartmoor,21.5,52,No
Dartmoor,20.2,51,No
Dartmoor,19.9,72,No
Dartmoor,18.2,59,Yes
Dartmoor,19.9,60,No
Dartmoor,24.6,47,No
Dartmoor,32.5,36,No
Dartmoor,34.8,46,No
Dartmoor,23.6,53,No
Dartmoor,26.9,45,No
Dartmoor,38.6,21,No
Dartmoor,43.4,12,No
Dartmoor,38.3,33,No
Dartmoor,44.2,11,No
Dartmoor,35.7,35,No
Dartmoor,23.2,64,Yes
Dartmoor,22.7,46,No
Dartmoor,24.5,48,No
Dartmoor,22.8,49,No
Dartmoor,24.7,38,No
Dartmoor,32.9,20,No
Dartmoor,23.1,49,No
Dartmoor,21.9,45,No
Dartmoor,32.9,23,No
Dartmoor,37.9,13,No
Dartmoor,42.7,10,No
Dartmoor,24.1,40,No
Dartmoor,30.6,29,No
Dartmoor,29.7,41,No
Dartmoor,38.4,14,No
Dartmoor,44.2,9,No
Dartmoor,21.7,63,No
Dartmoor,22.8,38,No
Dartmoor,33.3,30,No
Dartmoor,37.5,27,No
Dartmoor,26.5,46,No
Dartmoor,40.1,16,No
Dartmoor,23.6,35,No
Dartmoor,26.1,38,No
Dartmoor,34.8,16,No
Dartmoor,32.6,27,No
Dartmoor,29.1,40,No
Dartmoor,30.1,47,No
Dartmoor,29.4,69,No
Dartmoor,23,51,No
Dartmoor,25.4,36,No
Dartmoor,25.2,54,No
Dartmoor,20.2,61,Yes
Dartmoor,19,60,Yes
Dartmoor,19.1,49,No
Dartmoor,21.3,52,No
Dartmoor,25.9,44,No
Dartmoor,28.8,38,No
Dartmoor,22.7,64,No
Dartmoor,20,57,No
Dartmoor,22.8,39,No
Dartmoor,21.9,47,No
Dartmoor,23.7,55,No
Dartmoor,24.1,50,No
Dartmoor,28.2,33,No
Dartmoor,36.1,20,No
Dartmoor,21.4,53,No
Dartmoor,21.1,45,No
Dartmoor,18.5,71,No
Dartmoor,28.7,44,No
Dartmoor,35.6,19,No
Dartmoor,28.6,36,No
Dartmoor,26.9,70,No
Dartmoor,20.4,44,Yes
Dartmoor,22.7,49,No
Dartmoor,27.8,31,No
Dartmoor,22.3,62,Yes
Dartmoor,19.2,57,Yes
Dartmoor,20.2,65,Yes
Dartmoor,22.4,41,No
Dartmoor,23.3,40,No
Dartmoor,29.7,22,No
Dartmoor,15.2,93,Yes
Dartmoor,17.5,58,Yes
Dartmoor,18.1,59,No
Dartmoor,19.1,63,Yes
Dartmoor,21.1,58,No
Dartmoor,26.8,58,No
Dartmoor,22.4,80,No
Dartmoor,18.3,89,No
Dartmoor,22.9,62,No
Dartmoor,25.6,57,No
Dartmoor,29.2,39,No
Dartmoor,35.3,21,No
Dartmoor,19.7,60,Yes
Dartmoor,18.7,68,No
Dartmoor,18.4,54,No
Dartmoor,19.6,92,No
Dartmoor,24.7,45,No
Dartmoor,25,45,No
Dartmoor,19.8,81,No
Dartmoor,21.9,76,No
Dartmoor,21.7,77,No
Dartmoor,19.2,77,No
Dartmoor,16.8,95,Yes
Dartmoor,21.4,66,No
Dartmoor,19.7,69,No
Dartmoor,19.5,72,No
Dartmoor,20.8,65,No
Dartmoor,21.4,69,No
Dartmoor,18.2,59,Yes
Dartmoor,14.1,83,Yes
Dartmoor,18.2,82,Yes
Dartmoor,22.9,46,Yes
Dartmoor,17.6,68,Yes
Dartmoor,18.3,61,No
Dartmoor,15.6,68,Yes
Dartmoor,18.9,47,No
Dartmoor,15.7,59,Yes
Dartmoor,17.3,51,No
Dartmoor,23.2,47,No
Dartmoor,16.4,84,Yes
Dartmoor,15.3,65,Yes
Dartmoor,15.6,66,No
Dartmoor,12.8,99,Yes
Dartmoor,12.3,81,Yes
Dartmoor,14.7,70,Yes
Dartmoor,15.5,94,Yes
Dartmoor,13.4,82,No
Dartmoor,14.5,78,No
Dartmoor,16,61,No
Dartmoor,17.6,61,No
Dartmoor,18.5,83,Yes
Dartmoor,18.5,73,No
Dartmoor,19.5,61,No
Dartmoor,19.1,61,No
Dartmoor,20.8,53,No
Dartmoor,21.9,58,No
Dartmoor,23.6,47,No
Dartmoor,22.2,63,No
Dartmoor,18.5,90,Yes
Dartmoor,20.2,77,No
Dartmoor,17.6,79,Yes
Dartmoor,20.8,73,No
Dartmoor,16.8,100,No
Dartmoor,17.5,79,Yes
Dartmoor,18.1,83,No
Dartmoor,17.7,83,Yes
Dartmoor,18.8,95,Yes
Dartmoor,17.9,88,Yes
Dartmoor,16.6,79,No
Dartmoor,18.4,75,No
Dartmoor,17.4,70,No
Dartmoor,13.3,94,No
Dartmoor,15.9,98,Yes
Dartmoor,13.3,100,No
Dartmoor,17.2,82,No
Dartmoor,16.1,100,Yes
Dartmoor,15.2,76,Yes
Dartmoor,16.3,93,No
Dartmoor,15.9,100,Yes
Dartmoor,14.8,80,Yes
Dartmoor,13.4,81,No
Dartmoor,16.1,80,No
Dartmoor,14,86,No
Dartmoor,14.3,86,No
Dartmoor,14.4,96,No
Dartmoor,13,84,Yes
Dartmoor,14.2,92,Yes
Dartmoor,15.1,92,Yes
Dartmoor,13.2,92,Yes
Dartmoor,13.2,86,No
Dartmoor,11.6,94,No
Dartmoor,14.9,100,No
Dartmoor,15.3,100,Yes
Dartmoor,14.9,91,Yes
Dartmoor,11.6,100,Yes
Dartmoor,13.2,86,Yes
Dartmoor,14.8,94,Yes
Dartmoor,15.1,77,Yes
Dartmoor,15.6,65,No
Dartmoor,10,100,Yes
Dartmoor,11.9,89,Yes
Dartmoor,13.4,95,Yes
Dartmoor,13.6,95,Yes
Dartmoor,13.8,100,No
Dartmoor,14.5,67,No
Dartmoor,14.4,91,No
Dartmoor,13.5,100,Yes
Dartmoor,12.9,83,Yes
Dartmoor,13,91,No
Dartmoor,15.1,60,No
Dartmoor,9.9,100,Yes
Dartmoor,12.5,81,Yes
Dartmoor,14.4,98,Yes
Dartmoor,11.4,75,Yes
Dartmoor,12,95,No
Dartmoor,12.1,89,No
Dartmoor,10,94,No
Dartmoor,14.5,85,No
Dartmoor,10.8,89,Yes
Dartmoor,12.4,80,Yes
Dartmoor,13.6,92,No
Dartmoor,12.8,83,No
Dartmoor,12.8,79,No
Dartmoor,14.9,69,No
Dartmoor,11.3,82,No
Dartmoor,12.5,100,Yes
Dartmoor,15.3,99,Yes
Dartmoor,15.4,82,No
Dartmoor,15.7,79,No
Dartmoor,16.6,77,No
Dartmoor,16.2,100,Yes
Dartmoor,15.4,88,Yes
Dartmoor,13.8,99,Yes
Dartmoor,10.1,80,Yes
Dartmoor,12.6,79,Yes
Dartmoor,13.1,61,No
Dartmoor,14.2,71,No
Dartmoor,13.6,100,No
Dartmoor,14.4,86,NaN
Dartmoor,14.8,82,Yes
Dartmoor,15.8,67,No
Dartmoor,15.6,73,No
Dartmoor,11.8,74,Yes
Dartmoor,12.8,76,Yes
Dartmoor,12.4,85,No
Dartmoor,14.2,84,No
Dartmoor,12.5,79,No
Dartmoor,15.1,81,No
Dartmoor,14.5,80,No
Dartmoor,14.3,66,No
Dartmoor,11.9,78,No
Dartmoor,13.9,64,No
Dartmoor,13.5,74,No
Dartmoor,14.3,67,No
Dartmoor,18.6,57,No
Dartmoor,17.4,100,No
Dartmoor,13.3,84,Yes
Dartmoor,16.1,81,No
Dartmoor,17.7,69,No
Dartmoor,19.3,58,No
Dartmoor,19.6,72,No
Dartmoor,21.2,51,No
Dartmoor,21.5,51,No
Dartmoor,20.9,41,No
Dartmoor,14.2,90,Yes
Dartmoor,14.2,81,Yes
Dartmoor,14.2,55,No
Dartmoor,15.5,58,No
Dartmoor,16.7,66,No
Dartmoor,19.9,49,No
Dartmoor,20.1,42,No
Dartmoor,21.9,47,No
Dartmoor,18.5,55,Yes
Dartmoor,18,60,No
Dartmoor,14.5,59,Yes
Dartmoor,14.3,85,No
Dartmoor,15.5,67,No
Dartmoor,17.8,69,No
Dartmoor,15.7,96,Yes
Dartmoor,16.4,82,No
Dartmoor,13.3,67,No
Dartmoor,14.3,69,Yes
Dartmoor,15.3,65,No
Dartmoor,16.9,64,No
Dartmoor,17.5,54,No
Dartmoor,23,38,No
Dartmoor,24.9,40,No
Dartmoor,18.4,88,No
Dartmoor,15.3,71,No
Dartmoor,18.7,73,No
Dartmoor,25.4,46,No
Dartmoor,27.5,30,No
Dartmoor,21,48,No
Dartmoor,16.4,66,No
Dartmoor,15.3,62,Yes
Dartmoor,16.6,78,No
Dartmoor,19.6,60,No
Dartmoor,28.8,29,No
Dartmoor,18.7,51,No
Dartmoor,25.3,67,No
Dartmoor,16.5,65,Yes
Dartmoor,19,59,No
Dartmoor,22.8,49,No
Dartmoor,29.1,37,No
Dartmoor,20.8,56,No
Dartmoor,19.6,61,No
Dartmoor,14,65,Yes
Dartmoor,15.9,49,Yes
Dartmoor,14.4,68,No
Dartmoor,16,55,Yes
Dartmoor,20.2,49,No
Dartmoor,30.6,24,No
Dartmoor,18.3,90,No
Dartmoor,20.5,47,No
Dartmoor,30.1,32,No
Dartmoor,28.7,56,No
Dartmoor,20.8,72,No
Dartmoor,25,48,No
Dartmoor,18.8,72,No
Dartmoor,26.6,48,No
Dartmoor,17.9,53,No
Dartmoor,18.4,64,No
Dartmoor,20.7,54,No
Dartmoor,21,56,No
Dartmoor,33.5,18,No
Dartmoor,15.3,60,Yes
Dartmoor,16.3,48,Yes
Dartmoor,25.5,32,No
Dartmoor,25.1,69,No
Dartmoor,18.5,45,No
Dartmoor,22.7,35,No
Dartmoor,35.1,11,No
Dartmoor,23.3,97,No
Dartmoor,20.2,48,No
Dartmoor,20.1,57,No
Dartmoor,22.8,42,No
Dartmoor,29.1,20,No
Dartmoor,35,16,No
Dartmoor,17.6,55,No
Dartmoor,20.1,86,No
Dartmoor,18.9,74,Yes
Dartmoor,19.2,46,Yes
Dartmoor,19.9,58,No
Dartmoor,31.1,23,No
Dartmoor,24.5,100,No
Dartmoor,24,47,Yes
Dartmoor,31.8,29,No
Dartmoor,26.6,38,No
Dartmoor,19.6,95,No
Dartmoor,18.3,62,Yes
Dartmoor,20.7,82,No
Dartmoor,22.2,44,No
Dartmoor,25.9,36,No
Dartmoor,31.6,28,No
Dartmoor,37.1,12,No
Dartmoor,19.4,79,No
Dartmoor,25.4,55,No
Dartmoor,19.1,100,Yes
Dartmoor,23.8,87,Yes
Dartmoor,21.8,74,No
Dartmoor,18.2,78,No
Dartmoor,20.6,76,No
Dartmoor,22.9,56,No
Dartmoor,24.8,47,No
Dartmoor,24.9,54,No
Dartmoor,21,58,No
Dartmoor,27.5,39,No
Dartmoor,35.6,16,No
Dartmoor,24.1,58,No
Dartmoor,25.9,47,No
Dartmoor,19.5,90,No
Dartmoor,21.4,46,Yes
Dartmoor,19.4,80,No
Dartmoor,20.4,47,Yes
Dartmoor,23.9,50,No
Dartmoor,27.9,42,No
Dartmoor,27.5,50,No
Dartmoor,20,82,No
Dartmoor,22.8,41,No
Dartmoor,19.5,65,No
Dartmoor,20.1,43,No
Dartmoor,23.3,47,No
Dartmoor,29,49,No
Dartmoor,19.1,64,Yes
Dartmoor,19.9,53,Yes
Dartmoor,24.5,47,No
Dartmoor,28.9,45,No
Dartmoor,42.7,9,No
Dartmoor,37.3,21,No
Dartmoor,24.3,37,No
Dartmoor,27.1,37,No
Dartmoor,30.3,42,No
Dartmoor,41.4,20,No
Dartmoor,25.1,87,No
Dartmoor,17.9,66,Yes
Dartmoor,20.3,61,No
Dartmoor,25.4,66,No
Dartmoor,34.8,36,No
Dartmoor,22.4,100,Yes
Dartmoor,19.8,90,Yes
Dartmoor,19.2,84,Yes
Dartmoor,22.3,62,No
Dartmoor,20.8,63,No
Dartmoor,19.6,58,No
Dartmoor,25.3,41,No
Dartmoor,24,57,No
Dartmoor,25,70,No
Dartmoor,27.5,83,No
Dartmoor,23.3,60,No
Dartmoor,24.3,51,No
Dartmoor,18.9,52,Yes
Dartmoor,18.5,61,No
Dartmoor,18.7,64,No
Dartmoor,23.2,59,No
Dartmoor,23.7,52,No
Dartmoor,21.7,57,No
Dartmoor,18.7,70,No
Dartmoor,17.5,70,No
Dartmoor,19.6,72,No
Dartmoor,21.4,58,No
Dartmoor,20.8,50,No
Dartmoor,24.3,61,No
Dartmoor,37.9,18,No
Dartmoor,35.5,32,No
Dartmoor,22.8,71,Yes
Dartmoor,24.7,48,No
Dartmoor,28.6,59,No
Dartmoor,24.8,52,No
Dartmoor,24.3,50,No
Dartmoor,34,32,No
Dartmoor,32.6,40,Yes
Dartmoor,36.3,29,No
Dartmoor,20.7,85,No
Dartmoor,21.8,72,No
Dartmoor,25.2,54,No
Dartmoor,31.9,33,No
Dartmoor,30,46,No
Dartmoor,40.2,18,No
Dartmoor,39.9,20,No
Dartmoor,21.6,68,Yes
Dartmoor,21.1,51,No
Dartmoor,25.5,48,No
Dartmoor,25.4,53,No
Dartmoor,26.3,51,No
Dartmoor,32.9,49,No
Dartmoor,20.8,62,Yes
